ID_Inscricao,municipio,Q006_Renda,Score_Renda,Q002_Escolaridade_Mae,Score_Escolaridade,Q025_Tem_Internet,Score_Internet,NU_NOTA_GERAL,ISE,TP_ESCOLA,latitude,longitude
4840128267,Fortaleza,C,2,D,2,Sim,1,620,5,Pública,-3.7319,-38.5267
8443835579,Fortaleza,Q,5,F,3,Sim,1,721,9,Pública,-3.7319,-38.5267
3885269999,Belo Horizonte,C,2,F,3,Sim,1,579,6,Pública,-19.9167,-43.9345
3101226411,Fortaleza,A,0,A,0,Não,0,393,0,Pública,-3.7319,-38.5267
4607764918,Rio de Janeiro,E,4,F,3,Sim,1,870,8,Pública,-22.9068,-43.1729
9104354624,Manaus,D,3,D,2,Sim,1,685,6,Pública,-3.119,-60.0217
3878718904,Rio de Janeiro,C,2,D,2,Sim,1,512,5,Pública,-22.9068,-43.1729
4610365087,São Paulo,A,0,A,0,Não,0,345,0,Pública,-23.5505,-46.6333
5171357759,Belo Horizonte,D,3,D,2,Sim,1,563,6,Pública,-19.9167,-43.9345
1396292363,Fortaleza,D,3,F,3,Sim,1,648,7,Pública,-3.7319,-38.5267
2891652072,São Paulo,D,3,F,3,Sim,1,541,7,Privada,-23.5505,-46.6333
3264820791,Rio de Janeiro,E,4,F,3,Sim,1,704,8,Pública,-22.9068,-43.1729
9134550665,Rio de Janeiro,C,2,D,2,Sim,1,619,5,Pública,-22.9068,-43.1729
1707457340,São Paulo,E,4,G,4,Sim,1,786,9,Pública,-23.5505,-46.6333
5928273140,Belo Horizonte,D,3,F,3,Sim,1,712,7,Pública,-19.9167,-43.9345
1815410955,Fortaleza,A,0,B,1,Sim,1,536,2,Pública,-3.7319,-38.5267
3149022800,Manaus,B,1,A,0,Sim,1,557,2,Pública,-3.119,-60.0217
3975558465,São Paulo,C,2,F,3,Sim,1,586,6,Pública,-23.5505,-46.6333
9479575239,Manaus,C,2,D,2,Sim,1,704,5,Pública,-3.119,-60.0217
8513252254,Fortaleza,Q,5,G,4,Sim,1,581,10,Pública,-3.7319,-38.5267
3144231965,São Paulo,A,0,A,0,Sim,1,476,1,Pública,-23.5505,-46.6333
8383009063,Rio de Janeiro,C,2,F,3,Sim,1,582,6,Privada,-22.9068,-43.1729
3961526873,Belo Horizonte,C,2,D,2,Sim,1,652,5,Pública,-19.9167,-43.9345
8064018522,Belo Horizonte,A,0,A,0,Não,0,604,0,Pública,-19.9167,-43.9345
1143565876,Belo Horizonte,B,1,B,1,Sim,1,504,3,Privada,-19.9167,-43.9345
1620965142,Manaus,B,1,B,1,Sim,1,481,3,Pública,-3.119,-60.0217
5895062567,Rio de Janeiro,C,2,F,3,Sim,1,606,6,Pública,-22.9068,-43.1729
5901099331,Fortaleza,C,2,D,2,Sim,1,600,5,Pública,-3.7319,-38.5267
5992966679,Rio de Janeiro,B,1,A,0,Sim,1,496,2,Pública,-22.9068,-43.1729
2910212033,Belo Horizonte,B,1,A,0,Não,0,502,1,Privada,-19.9167,-43.9345
6356709280,Rio de Janeiro,Q,5,F,3,Sim,1,671,9,Pública,-22.9068,-43.1729
3588447761,Rio de Janeiro,D,3,D,2,Sim,1,600,6,Privada,-22.9068,-43.1729
3267029937,Manaus,B,1,A,0,Sim,1,471,2,Pública,-3.119,-60.0217
4684725781,Fortaleza,A,0,A,0,Sim,1,395,1,Pública,-3.7319,-38.5267
9148834978,Rio de Janeiro,B,1,A,0,Sim,1,368,2,Pública,-22.9068,-43.1729
3742143659,Manaus,D,3,F,3,Sim,1,438,7,Pública,-3.119,-60.0217
8970698693,Manaus,A,0,A,0,Sim,1,448,1,Pública,-3.119,-60.0217
3879949545,São Paulo,B,1,A,0,Não,0,402,1,Privada,-23.5505,-46.6333
6398569003,Manaus,Q,5,G,4,Sim,1,702,10,Pública,-3.119,-60.0217
2973547224,Fortaleza,A,0,A,0,Não,0,467,0,Privada,-3.7319,-38.5267
6931980688,Belo Horizonte,C,2,D,2,Sim,1,484,5,Pública,-19.9167,-43.9345
4671082978,Rio de Janeiro,D,3,F,3,Sim,1,666,7,Privada,-22.9068,-43.1729
9059765925,São Paulo,D,3,F,3,Sim,1,456,7,Pública,-23.5505,-46.6333
8896508735,Manaus,A,0,A,0,Sim,1,537,1,Pública,-3.119,-60.0217
8216566199,Fortaleza,C,2,D,2,Sim,1,585,5,Privada,-3.7319,-38.5267
8068481833,Manaus,C,2,F,3,Sim,1,688,6,Pública,-3.119,-60.0217
3840896743,Fortaleza,D,3,F,3,Sim,1,663,7,Pública,-3.7319,-38.5267
5334484860,São Paulo,E,4,G,4,Sim,1,579,9,Pública,-23.5505,-46.6333
9523113283,Belo Horizonte,Q,5,G,4,Sim,1,845,10,Pública,-19.9167,-43.9345
2412074791,São Paulo,B,1,B,1,Não,0,467,2,Privada,-23.5505,-46.6333
8501894681,Manaus,D,3,F,3,Sim,1,687,7,Pública,-3.119,-60.0217
4533245941,Fortaleza,B,1,B,1,Sim,1,401,3,Pública,-3.7319,-38.5267
2182130074,Rio de Janeiro,B,1,B,1,Não,0,575,2,Pública,-22.9068,-43.1729
5220578661,Fortaleza,D,3,D,2,Sim,1,473,6,Pública,-3.7319,-38.5267
9779538347,Belo Horizonte,C,2,D,2,Sim,1,604,5,Pública,-19.9167,-43.9345
4483593206,São Paulo,Q,5,G,4,Sim,1,715,10,Pública,-23.5505,-46.6333
9801675008,Fortaleza,C,2,D,2,Sim,1,410,5,Pública,-3.7319,-38.5267
5815796054,São Paulo,C,2,D,2,Sim,1,784,5,Pública,-23.5505,-46.6333
5636795795,São Paulo,C,2,F,3,Sim,1,576,6,Pública,-23.5505,-46.6333
4317959278,Fortaleza,A,0,A,0,Não,0,387,0,Pública,-3.7319,-38.5267
5287332796,Belo Horizonte,B,1,A,0,Não,0,554,1,Pública,-19.9167,-43.9345
2638138352,Rio de Janeiro,C,2,D,2,Sim,1,511,5,Pública,-22.9068,-43.1729
9074235998,Fortaleza,A,0,A,0,Não,0,564,0,Pública,-3.7319,-38.5267
9069733062,Belo Horizonte,E,4,G,4,Sim,1,606,9,Pública,-19.9167,-43.9345
5435841693,Belo Horizonte,Q,5,F,3,Sim,1,774,9,Pública,-19.9167,-43.9345
9952378077,Manaus,D,3,D,2,Sim,1,526,6,Pública,-3.119,-60.0217
4253304820,Fortaleza,A,0,A,0,Não,0,493,0,Pública,-3.7319,-38.5267
4237463010,São Paulo,C,2,F,3,Sim,1,526,6,Pública,-23.5505,-46.6333
2946744482,Belo Horizonte,C,2,D,2,Sim,1,665,5,Pública,-19.9167,-43.9345
3950069149,Manaus,C,2,D,2,Sim,1,549,5,Pública,-3.119,-60.0217
5743706835,Rio de Janeiro,D,3,F,3,Sim,1,537,7,Pública,-22.9068,-43.1729
5256555280,São Paulo,D,3,D,2,Sim,1,620,6,Pública,-23.5505,-46.6333
9832529025,Belo Horizonte,C,2,F,3,Sim,1,672,6,Privada,-19.9167,-43.9345
7948084254,São Paulo,C,2,D,2,Sim,1,685,5,Pública,-23.5505,-46.6333
2951729000,Rio de Janeiro,C,2,F,3,Sim,1,533,6,Pública,-22.9068,-43.1729
3252436935,Belo Horizonte,D,3,D,2,Sim,1,485,6,Pública,-19.9167,-43.9345
6450537815,São Paulo,A,0,A,0,Não,0,573,0,Pública,-23.5505,-46.6333
2152236735,Rio de Janeiro,C,2,D,2,Sim,1,631,5,Pública,-22.9068,-43.1729
1484459090,Manaus,C,2,D,2,Sim,1,574,5,Privada,-3.119,-60.0217
3064367576,São Paulo,C,2,F,3,Sim,1,678,6,Pública,-23.5505,-46.6333
1657708983,Belo Horizonte,B,1,A,0,Não,0,427,1,Pública,-19.9167,-43.9345
4147023129,São Paulo,A,0,A,0,Sim,1,443,1,Pública,-23.5505,-46.6333
5086415032,São Paulo,B,1,B,1,Sim,1,418,3,Pública,-23.5505,-46.6333
2785737078,Fortaleza,A,0,B,1,Não,0,627,1,Pública,-3.7319,-38.5267
4213639355,Rio de Janeiro,C,2,D,2,Sim,1,499,5,Pública,-22.9068,-43.1729
1203648583,São Paulo,B,1,B,1,Sim,1,453,3,Pública,-23.5505,-46.6333
5833735673,Belo Horizonte,C,2,F,3,Sim,1,650,6,Pública,-19.9167,-43.9345
8435030694,Fortaleza,B,1,B,1,Não,0,533,2,Pública,-3.7319,-38.5267
1506542730,São Paulo,C,2,D,2,Sim,1,567,5,Pública,-23.5505,-46.6333
4725259836,São Paulo,A,0,B,1,Não,0,461,1,Pública,-23.5505,-46.6333
4395613875,Belo Horizonte,C,2,F,3,Sim,1,568,6,Pública,-19.9167,-43.9345
4021631209,Manaus,A,0,A,0,Sim,1,423,1,Pública,-3.119,-60.0217
8833168892,São Paulo,D,3,D,2,Sim,1,602,6,Pública,-23.5505,-46.6333
9031286305,Belo Horizonte,B,1,B,1,Sim,1,346,3,Pública,-19.9167,-43.9345
5027569744,Fortaleza,Q,5,F,3,Sim,1,596,9,Pública,-3.7319,-38.5267
7384003431,Fortaleza,A,0,A,0,Sim,1,518,1,Privada,-3.7319,-38.5267
1242242007,São Paulo,B,1,A,0,Sim,1,364,2,Pública,-23.5505,-46.6333
9886244434,São Paulo,Q,5,F,3,Sim,1,676,9,Pública,-23.5505,-46.6333
6713628027,Belo Horizonte,A,0,A,0,Sim,1,367,1,Pública,-19.9167,-43.9345
6185238973,Rio de Janeiro,B,1,A,0,Sim,1,405,2,Pública,-22.9068,-43.1729
5307174266,Manaus,B,1,B,1,Não,0,362,2,Pública,-3.119,-60.0217
8147143908,Fortaleza,E,4,F,3,Sim,1,701,8,Pública,-3.7319,-38.5267
4857412508,São Paulo,B,1,A,0,Não,0,578,1,Privada,-23.5505,-46.6333
7712304751,Belo Horizonte,D,3,F,3,Sim,1,634,7,Pública,-19.9167,-43.9345
1722673113,Manaus,A,0,A,0,Sim,1,473,1,Pública,-3.119,-60.0217
3535860828,Fortaleza,C,2,D,2,Sim,1,598,5,Pública,-3.7319,-38.5267
5317791458,Manaus,C,2,F,3,Sim,1,532,6,Privada,-3.119,-60.0217
6724977717,São Paulo,B,1,B,1,Sim,1,375,3,Pública,-23.5505,-46.6333
6172165497,Manaus,C,2,D,2,Sim,1,721,5,Privada,-3.119,-60.0217
5213489575,Belo Horizonte,B,1,B,1,Não,0,429,2,Pública,-19.9167,-43.9345
9859324275,Manaus,A,0,A,0,Sim,1,394,1,Privada,-3.119,-60.0217
3788416355,Rio de Janeiro,A,0,A,0,Sim,1,465,1,Pública,-22.9068,-43.1729
1107974278,São Paulo,A,0,B,1,Não,0,596,1,Privada,-23.5505,-46.6333
8182382889,Fortaleza,B,1,A,0,Sim,1,461,2,Pública,-3.7319,-38.5267
4312807676,Rio de Janeiro,D,3,F,3,Sim,1,545,7,Privada,-22.9068,-43.1729
6187335345,Belo Horizonte,E,4,F,3,Sim,1,768,8,Pública,-19.9167,-43.9345
1173216715,São Paulo,D,3,D,2,Sim,1,654,6,Pública,-23.5505,-46.6333
9529472890,São Paulo,B,1,A,0,Não,0,335,1,Pública,-23.5505,-46.6333
6759956247,Fortaleza,E,4,G,4,Sim,1,855,9,Pública,-3.7319,-38.5267
6055698173,São Paulo,D,3,D,2,Sim,1,707,6,Pública,-23.5505,-46.6333
2986934641,Manaus,C,2,D,2,Sim,1,648,5,Pública,-3.119,-60.0217
9704510415,Manaus,C,2,F,3,Sim,1,650,6,Pública,-3.119,-60.0217
4564963213,Belo Horizonte,Q,5,G,4,Sim,1,727,10,Pública,-19.9167,-43.9345
1847457035,Fortaleza,Q,5,G,4,Sim,1,692,10,Privada,-3.7319,-38.5267
5293711608,São Paulo,D,3,D,2,Sim,1,691,6,Pública,-23.5505,-46.6333
4392442715,São Paulo,B,1,B,1,Sim,1,447,3,Privada,-23.5505,-46.6333
6556664929,Fortaleza,B,1,A,0,Não,0,548,1,Pública,-3.7319,-38.5267
1733053996,Rio de Janeiro,B,1,A,0,Não,0,404,1,Pública,-22.9068,-43.1729
3020230507,São Paulo,B,1,B,1,Sim,1,471,3,Pública,-23.5505,-46.6333
4686685591,Fortaleza,E,4,G,4,Sim,1,689,9,Pública,-3.7319,-38.5267
7246955750,Rio de Janeiro,E,4,G,4,Sim,1,822,9,Pública,-22.9068,-43.1729
9596740587,Manaus,A,0,A,0,Não,0,386,0,Pública,-3.119,-60.0217
5500944179,Fortaleza,E,4,F,3,Sim,1,559,8,Pública,-3.7319,-38.5267
5344471150,Belo Horizonte,A,0,B,1,Sim,1,571,2,Pública,-19.9167,-43.9345
1855052030,Fortaleza,C,2,F,3,Sim,1,578,6,Privada,-3.7319,-38.5267
2933144450,Fortaleza,A,0,B,1,Sim,1,557,2,Privada,-3.7319,-38.5267
1227830316,Belo Horizonte,D,3,D,2,Sim,1,538,6,Pública,-19.9167,-43.9345
3426966957,São Paulo,D,3,D,2,Sim,1,545,6,Pública,-23.5505,-46.6333
4916462519,São Paulo,C,2,D,2,Sim,1,534,5,Pública,-23.5505,-46.6333
5132557014,São Paulo,B,1,A,0,Não,0,547,1,Pública,-23.5505,-46.6333
9655496581,Fortaleza,E,4,F,3,Sim,1,792,8,Pública,-3.7319,-38.5267
5660900569,São Paulo,B,1,B,1,Não,0,580,2,Pública,-23.5505,-46.6333
1152824154,Manaus,A,0,B,1,Sim,1,469,2,Pública,-3.119,-60.0217
6073292875,Belo Horizonte,B,1,A,0,Não,0,427,1,Privada,-19.9167,-43.9345
9685594048,Rio de Janeiro,E,4,F,3,Sim,1,786,8,Pública,-22.9068,-43.1729
5953664220,São Paulo,E,4,F,3,Sim,1,811,8,Pública,-23.5505,-46.6333
4963954512,São Paulo,D,3,F,3,Sim,1,664,7,Pública,-23.5505,-46.6333
5105639992,Manaus,E,4,G,4,Sim,1,592,9,Pública,-3.119,-60.0217
2831400069,Manaus,B,1,B,1,Sim,1,450,3,Pública,-3.119,-60.0217
3920775582,Rio de Janeiro,D,3,D,2,Sim,1,637,6,Privada,-22.9068,-43.1729
6686088110,Manaus,A,0,A,0,Sim,1,467,1,Pública,-3.119,-60.0217
1547936741,Belo Horizonte,B,1,A,0,Sim,1,505,2,Privada,-19.9167,-43.9345
8927258006,Belo Horizonte,D,3,D,2,Sim,1,696,6,Pública,-19.9167,-43.9345
2774656788,Belo Horizonte,B,1,A,0,Sim,1,302,2,Pública,-19.9167,-43.9345
2801257011,Belo Horizonte,C,2,D,2,Sim,1,679,5,Pública,-19.9167,-43.9345
9930037620,São Paulo,D,3,F,3,Sim,1,473,7,Pública,-23.5505,-46.6333
2151100613,São Paulo,B,1,A,0,Não,0,428,1,Privada,-23.5505,-46.6333
8595310674,Fortaleza,B,1,A,0,Não,0,406,1,Privada,-3.7319,-38.5267
8571164264,São Paulo,E,4,F,3,Sim,1,704,8,Pública,-23.5505,-46.6333
9627168044,São Paulo,C,2,D,2,Sim,1,746,5,Pública,-23.5505,-46.6333
4067264414,São Paulo,A,0,A,0,Não,0,657,0,Pública,-23.5505,-46.6333
9931469178,Rio de Janeiro,Q,5,G,4,Sim,1,788,10,Privada,-22.9068,-43.1729
5750629177,Belo Horizonte,A,0,A,0,Sim,1,355,1,Pública,-19.9167,-43.9345
1439049468,Fortaleza,B,1,B,1,Sim,1,556,3,Pública,-3.7319,-38.5267
4703700283,Belo Horizonte,Q,5,F,3,Sim,1,730,9,Pública,-19.9167,-43.9345
9137235932,Rio de Janeiro,A,0,B,1,Sim,1,452,2,Pública,-22.9068,-43.1729
7463388122,Fortaleza,E,4,F,3,Sim,1,693,8,Pública,-3.7319,-38.5267
2795857631,Fortaleza,C,2,F,3,Sim,1,534,6,Pública,-3.7319,-38.5267
4086379579,São Paulo,D,3,D,2,Sim,1,537,6,Privada,-23.5505,-46.6333
5776426721,Rio de Janeiro,A,0,B,1,Sim,1,393,2,Pública,-22.9068,-43.1729
5330178834,Belo Horizonte,B,1,B,1,Sim,1,291,3,Pública,-19.9167,-43.9345
7695170569,Fortaleza,E,4,G,4,Sim,1,722,9,Privada,-3.7319,-38.5267
5442117698,Fortaleza,Q,5,F,3,Sim,1,732,9,Pública,-3.7319,-38.5267
9629626899,Rio de Janeiro,C,2,F,3,Sim,1,589,6,Privada,-22.9068,-43.1729
6623969654,Rio de Janeiro,D,3,F,3,Sim,1,684,7,Pública,-22.9068,-43.1729
8122274599,Manaus,C,2,F,3,Sim,1,562,6,Pública,-3.119,-60.0217
4557857033,Belo Horizonte,C,2,F,3,Sim,1,596,6,Privada,-19.9167,-43.9345
4195668058,São Paulo,D,3,D,2,Sim,1,642,6,Pública,-23.5505,-46.6333
8872381487,Fortaleza,D,3,F,3,Sim,1,676,7,Pública,-3.7319,-38.5267
6240144670,Manaus,C,2,F,3,Sim,1,620,6,Pública,-3.119,-60.0217
1656966234,Belo Horizonte,C,2,D,2,Sim,1,615,5,Pública,-19.9167,-43.9345
1518744106,Rio de Janeiro,B,1,B,1,Não,0,474,2,Pública,-22.9068,-43.1729
3218550386,Belo Horizonte,B,1,B,1,Não,0,394,2,Pública,-19.9167,-43.9345
8507274923,Belo Horizonte,D,3,F,3,Sim,1,560,7,Privada,-19.9167,-43.9345
2793745877,Belo Horizonte,Q,5,F,3,Sim,1,669,9,Pública,-19.9167,-43.9345
4401446656,Manaus,E,4,F,3,Sim,1,801,8,Pública,-3.119,-60.0217
2456700559,Fortaleza,D,3,F,3,Sim,1,616,7,Pública,-3.7319,-38.5267
8979573299,Rio de Janeiro,B,1,B,1,Sim,1,386,3,Pública,-22.9068,-43.1729
1502704745,Manaus,D,3,D,2,Sim,1,570,6,Pública,-3.119,-60.0217
8372878047,Fortaleza,A,0,B,1,Não,0,349,1,Privada,-3.7319,-38.5267
7342036572,Rio de Janeiro,D,3,D,2,Sim,1,520,6,Pública,-22.9068,-43.1729
7666479989,Manaus,D,3,F,3,Sim,1,680,7,Pública,-3.119,-60.0217
6782168653,Manaus,D,3,F,3,Sim,1,648,7,Pública,-3.119,-60.0217
4261721454,Belo Horizonte,D,3,F,3,Sim,1,690,7,Pública,-19.9167,-43.9345
6591337289,Fortaleza,B,1,B,1,Não,0,310,2,Pública,-3.7319,-38.5267
2473362815,Fortaleza,A,0,B,1,Sim,1,474,2,Pública,-3.7319,-38.5267
4428556391,Rio de Janeiro,E,4,G,4,Sim,1,689,9,Privada,-22.9068,-43.1729
5330897532,Manaus,B,1,A,0,Sim,1,478,2,Pública,-3.119,-60.0217
9246826020,Rio de Janeiro,Q,5,F,3,Sim,1,739,9,Pública,-22.9068,-43.1729
4952539735,São Paulo,C,2,D,2,Sim,1,524,5,Pública,-23.5505,-46.6333
8883690777,Manaus,B,1,B,1,Sim,1,455,3,Pública,-3.119,-60.0217
3971459740,Belo Horizonte,B,1,A,0,Sim,1,512,2,Pública,-19.9167,-43.9345
5778168890,Manaus,B,1,A,0,Sim,1,441,2,Pública,-3.119,-60.0217
4510759757,Fortaleza,B,1,A,0,Não,0,347,1,Pública,-3.7319,-38.5267
8293356651,São Paulo,E,4,G,4,Sim,1,897,9,Pública,-23.5505,-46.6333
6045083610,São Paulo,B,1,B,1,Não,0,459,2,Pública,-23.5505,-46.6333
1679148417,Belo Horizonte,A,0,B,1,Sim,1,491,2,Pública,-19.9167,-43.9345
8035170333,Manaus,B,1,B,1,Não,0,404,2,Privada,-3.119,-60.0217
6221133033,Rio de Janeiro,C,2,F,3,Sim,1,636,6,Privada,-22.9068,-43.1729
4156727820,São Paulo,D,3,F,3,Sim,1,688,7,Pública,-23.5505,-46.6333
8393739690,Fortaleza,D,3,D,2,Sim,1,815,6,Privada,-3.7319,-38.5267
9504258363,São Paulo,B,1,B,1,Sim,1,445,3,Pública,-23.5505,-46.6333
2345911329,Rio de Janeiro,B,1,B,1,Não,0,385,2,Pública,-22.9068,-43.1729
8774429526,Belo Horizonte,D,3,D,2,Sim,1,671,6,Pública,-19.9167,-43.9345
1730704214,Manaus,Q,5,G,4,Sim,1,696,10,Pública,-3.119,-60.0217
7708658773,Rio de Janeiro,C,2,D,2,Sim,1,636,5,Pública,-22.9068,-43.1729
3391489944,Belo Horizonte,A,0,A,0,Sim,1,544,1,Privada,-19.9167,-43.9345
7122748053,São Paulo,C,2,D,2,Sim,1,485,5,Pública,-23.5505,-46.6333
8247209548,Manaus,C,2,F,3,Sim,1,663,6,Pública,-3.119,-60.0217
7671921162,Belo Horizonte,A,0,A,0,Sim,1,335,1,Pública,-19.9167,-43.9345
2969920930,Fortaleza,Q,5,F,3,Sim,1,840,9,Privada,-3.7319,-38.5267
1710260564,São Paulo,D,3,D,2,Sim,1,567,6,Pública,-23.5505,-46.6333
3962246000,Belo Horizonte,E,4,G,4,Sim,1,829,9,Pública,-19.9167,-43.9345
3483478035,São Paulo,Q,5,F,3,Sim,1,893,9,Pública,-23.5505,-46.6333
3571127133,São Paulo,A,0,B,1,Não,0,417,1,Pública,-23.5505,-46.6333
9042644186,Fortaleza,C,2,D,2,Sim,1,697,5,Privada,-3.7319,-38.5267
2951077907,Manaus,B,1,B,1,Não,0,298,2,Privada,-3.119,-60.0217
4016860309,Rio de Janeiro,D,3,F,3,Sim,1,542,7,Pública,-22.9068,-43.1729
7517323220,Manaus,Q,5,G,4,Sim,1,784,10,Privada,-3.119,-60.0217
6616632623,Belo Horizonte,Q,5,G,4,Sim,1,685,10,Pública,-19.9167,-43.9345
6158998614,São Paulo,B,1,B,1,Sim,1,464,3,Privada,-23.5505,-46.6333
6480887797,Fortaleza,E,4,G,4,Sim,1,689,9,Pública,-3.7319,-38.5267
2816205988,São Paulo,E,4,F,3,Sim,1,730,8,Pública,-23.5505,-46.6333
9783705806,Fortaleza,D,3,F,3,Sim,1,539,7,Pública,-3.7319,-38.5267
3684469624,Manaus,A,0,A,0,Não,0,512,0,Pública,-3.119,-60.0217
3095414069,Manaus,Q,5,G,4,Sim,1,808,10,Pública,-3.119,-60.0217
6104002710,Manaus,Q,5,F,3,Sim,1,751,9,Pública,-3.119,-60.0217
6251238468,Rio de Janeiro,E,4,F,3,Sim,1,590,8,Pública,-22.9068,-43.1729
9769557103,Rio de Janeiro,C,2,D,2,Sim,1,605,5,Pública,-22.9068,-43.1729
3009396957,São Paulo,D,3,F,3,Sim,1,689,7,Pública,-23.5505,-46.6333
8343555319,São Paulo,E,4,G,4,Sim,1,714,9,Pública,-23.5505,-46.6333
6448411443,Belo Horizonte,B,1,A,0,Sim,1,502,2,Privada,-19.9167,-43.9345
2545683994,Fortaleza,D,3,F,3,Sim,1,488,7,Pública,-3.7319,-38.5267
9425181764,Rio de Janeiro,Q,5,G,4,Sim,1,640,10,Pública,-22.9068,-43.1729
7430226667,São Paulo,B,1,B,1,Sim,1,608,3,Pública,-23.5505,-46.6333
6198893614,Rio de Janeiro,A,0,B,1,Não,0,591,1,Privada,-22.9068,-43.1729
8598526738,Manaus,D,3,F,3,Sim,1,696,7,Pública,-3.119,-60.0217
3297395578,São Paulo,E,4,G,4,Sim,1,686,9,Pública,-23.5505,-46.6333
5621814250,Manaus,B,1,A,0,Não,0,398,1,Privada,-3.119,-60.0217
1822457928,São Paulo,A,0,A,0,Não,0,385,0,Privada,-23.5505,-46.6333
1000226884,São Paulo,C,2,F,3,Sim,1,592,6,Pública,-23.5505,-46.6333
6179832453,São Paulo,E,4,G,4,Sim,1,749,9,Pública,-23.5505,-46.6333
9301511298,Belo Horizonte,B,1,A,0,Sim,1,426,2,Pública,-19.9167,-43.9345
3383135241,São Paulo,B,1,A,0,Sim,1,434,2,Privada,-23.5505,-46.6333
3725306795,Fortaleza,Q,5,G,4,Sim,1,724,10,Pública,-3.7319,-38.5267
7233748458,Rio de Janeiro,C,2,D,2,Sim,1,597,5,Pública,-22.9068,-43.1729
8282067468,Belo Horizonte,A,0,B,1,Não,0,516,1,Privada,-19.9167,-43.9345
9224373393,Fortaleza,D,3,D,2,Sim,1,502,6,Pública,-3.7319,-38.5267
2127739751,Manaus,A,0,A,0,Não,0,442,0,Pública,-3.119,-60.0217
5111630660,Belo Horizonte,C,2,D,2,Sim,1,573,5,Pública,-19.9167,-43.9345
8385068388,Rio de Janeiro,C,2,D,2,Sim,1,549,5,Pública,-22.9068,-43.1729
1101860974,São Paulo,Q,5,G,4,Sim,1,834,10,Pública,-23.5505,-46.6333
3623995341,São Paulo,E,4,G,4,Sim,1,734,9,Pública,-23.5505,-46.6333
5161984908,Belo Horizonte,Q,5,F,3,Sim,1,872,9,Pública,-19.9167,-43.9345
4761176060,Manaus,D,3,D,2,Sim,1,791,6,Pública,-3.119,-60.0217
1770947773,Fortaleza,Q,5,F,3,Sim,1,697,9,Privada,-3.7319,-38.5267
2502644517,Belo Horizonte,E,4,F,3,Sim,1,681,8,Pública,-19.9167,-43.9345
4115524634,Fortaleza,D,3,F,3,Sim,1,662,7,Privada,-3.7319,-38.5267
9342118992,Rio de Janeiro,E,4,F,3,Sim,1,618,8,Pública,-22.9068,-43.1729
1591687295,Fortaleza,B,1,B,1,Sim,1,357,3,Privada,-3.7319,-38.5267
6771807146,Belo Horizonte,Q,5,G,4,Sim,1,689,10,Pública,-19.9167,-43.9345
4271660023,Belo Horizonte,C,2,D,2,Sim,1,498,5,Pública,-19.9167,-43.9345
2701818613,Fortaleza,C,2,D,2,Sim,1,557,5,Pública,-3.7319,-38.5267
2269602137,Fortaleza,B,1,B,1,Sim,1,434,3,Privada,-3.7319,-38.5267
8341375316,Rio de Janeiro,C,2,D,2,Sim,1,635,5,Pública,-22.9068,-43.1729
4398834079,Belo Horizonte,B,1,A,0,Sim,1,377,2,Pública,-19.9167,-43.9345
7717874059,Rio de Janeiro,A,0,B,1,Não,0,627,1,Pública,-22.9068,-43.1729
2279813475,Fortaleza,C,2,F,3,Sim,1,569,6,Privada,-3.7319,-38.5267
5076406964,Fortaleza,D,3,D,2,Sim,1,620,6,Pública,-3.7319,-38.5267
9624759032,Manaus,C,2,D,2,Sim,1,628,5,Pública,-3.119,-60.0217
6069590274,Belo Horizonte,D,3,D,2,Sim,1,735,6,Pública,-19.9167,-43.9345
2748797909,Fortaleza,E,4,F,3,Sim,1,707,8,Privada,-3.7319,-38.5267
1226096147,Belo Horizonte,B,1,B,1,Não,0,414,2,Pública,-19.9167,-43.9345
3569174018,São Paulo,A,0,A,0,Sim,1,418,1,Pública,-23.5505,-46.6333
5076265885,Manaus,B,1,A,0,Sim,1,491,2,Pública,-3.119,-60.0217
5550571283,São Paulo,C,2,D,2,Sim,1,642,5,Pública,-23.5505,-46.6333
2129875823,Fortaleza,C,2,F,3,Sim,1,642,6,Pública,-3.7319,-38.5267
8366886191,Manaus,D,3,F,3,Sim,1,432,7,Pública,-3.119,-60.0217
6683075252,Belo Horizonte,B,1,A,0,Sim,1,392,2,Pública,-19.9167,-43.9345
5923634837,Belo Horizonte,D,3,F,3,Sim,1,451,7,Pública,-19.9167,-43.9345
5252772640,Manaus,A,0,A,0,Sim,1,392,1,Pública,-3.119,-60.0217
2918140547,Rio de Janeiro,C,2,F,3,Sim,1,719,6,Pública,-22.9068,-43.1729
3199753212,São Paulo,C,2,F,3,Sim,1,605,6,Pública,-23.5505,-46.6333
6019535328,Manaus,B,1,A,0,Sim,1,431,2,Pública,-3.119,-60.0217
4454529484,Manaus,C,2,F,3,Sim,1,659,6,Pública,-3.119,-60.0217
2560466727,Fortaleza,A,0,A,0,Não,0,348,0,Pública,-3.7319,-38.5267
3127373094,Manaus,B,1,A,0,Sim,1,535,2,Pública,-3.119,-60.0217
7686595823,Rio de Janeiro,B,1,A,0,Sim,1,462,2,Pública,-22.9068,-43.1729
8293779838,Rio de Janeiro,A,0,A,0,Não,0,490,0,Pública,-22.9068,-43.1729
8053663260,São Paulo,C,2,F,3,Sim,1,629,6,Pública,-23.5505,-46.6333
2560676057,Belo Horizonte,B,1,A,0,Sim,1,602,2,Privada,-19.9167,-43.9345
